split,index
train,326272
train,765095
train,1312751
train,392997
train,672248
train,111531
train,745618
train,827619
train,1142562
train,1129730
train,1171609
train,890143
train,1049715
train,1087393
train,522475
train,1320335
train,436273
train,1234133
train,1225731
train,352057
train,622677
train,1376443
train,97652
train,775833
train,534260
train,1370027
train,920587
train,926774
train,1233315
train,953835
train,397319
train,351010
train,1138253
train,1054266
train,535428
test,693179
train,812464
train,845941
train,791230
train,474072
train,1345531
train,1225623
train,784585
train,862156
train,1177099
train,1286161
train,1048789
train,1044588
train,727430
train,847109
train,962587
train,918264
train,1392779
train,1109327
train,1151206
train,1344255
train,380407
train,1089850
train,885955
train,602503
train,875338
train,1263651
train,946493
train,507441
train,1221314
train,1378900
train,534502
train,364084
train,603442
test,1076136
train,1226912
train,867646
train,1260389
train,821337
train,1216066
train,1173958
train,812706
train,1047863
train,327345
train,434192
train,662933
train,60108
train,1093125
train,763364
train,519576
train,355574
train,1222603
train,901244
train,380420
train,978815
train,892613
train,336097
train,649054
train,1245234
train,1276725
train,955366
train,1221556
test,1261843
train,610329
train,1046937
train,610100
train,605899
train,809565
test,1359830
train,393602
train,912211
train,353480
train,1065367
train,191693
train,899379
train,1378095
train,663993
train,338433
train,378326
train,449710
train,728732
train,644745
train,882117
train,1123461
train,753807
train,831378
train,1301692
train,1255154
train,1211060
train,492757
train,608235
train,925164
train,601819
train,721498
train,1284201
train,519589
train,1067703
train,1073890
train,1113783
train,979286
train,1296215
train,1258308
train,1329692
train,491710
train,10779
train,489495
train,1199167
train,1190536
train,434555
train,948963
train,745068
train,1213396
train,1131395
train,381601
train,1171059
train,1246644
test,1087237
train,446340
train,1038548
train,1078441
test,956712
train,1346846
train,823807
train,1094656
train,412045
train,1316981
train,1358860
train,1194858
test,1230715
train,900560
train,1291088
train,1240349
train,1276041
train,326782
train,1076347
train,792895
train,395951
train,990145
train,712880
train,1067716
train,1069931
train,1178993
test,1194205
test,1269561
train,702034
train,1334135
train,934976
train,1042052
train,1121838
train,1358981
train,802465
train,365628
train,604986
train,1117408
train,1184133
train,980467
train,60713
train,700987
train,818680
train,1328887
train,606154
train,711015
train,1101314
train,68068
test,1059371
train,1292148
train,773310
train,1285732
train,407857
train,321655
train,479012
train,818801
train,335655
train,1282699
train,1360270
train,1395733
train,1353625
train,1149959
train,473764
train,1387102
train,626920
train,1134912
train,893339
train,536288
train,926816
train,363655
train,1155328
train,237560
train,476918
train,350823
train,829539
train,821137
train,909325
train,1184375
train,652934
train,972078
train,1207235
train,692598
train,1167113
train,875030
train,431777
test,1232017
train,902091
train,1221235
train,899876
train,339159
train,1328082
train,458609
train,492315
train,1166295
test,725422
train,84525
train,1346283
train,1069018
train,703565
train,619578
test,861316
train,1094093
train,810412
train,1326806
train,684317
train,1238618
train,522530
train,642209
train,681873
train,1189865
train,1225557
train,744626
train,1179248
train,423267
train,622732
train,662625
train,735995
test,1061720
train,1090831
train,1288081
train,1044522
train,128969
train,1164201
train,1237571
train,1330189
train,237802
train,1390498
train,783472
train,338233
train,1091999
train,1211678
train,650961
train,1295665
train,335789
train,1335558
train,367280
train,1160939
test,963854
train,520436
train,163385
train,799687
train,1074737
train,436220
train,1360404
train,979675
test,1301199
train,1204215
train,1319693
train,1203986
train,754546
train,756532
train,1155462
train,867809
train,869795
train,350957
train,304648
train,489295
train,1043596
train,1123382
train,1320632
train,883795
train,478449
train,638021
train,747083
train,1267678
test,1263871
test,713542
train,425495
train,102150
train,505281
train,1057596
train,1175060
train,969179
train,652021
train,1128751
train,1170630
train,1124321
train,488019
train,603497
train,918440
train,1237813
train,874117
train,947487
train,1218107
train,655404
train,1285061
train,323199
train,1350029
train,1272229
train,3826
train,159197
train,394354
train,396569
train,379307
train,381293
train,692035
train,292876
train,368461
train,924977
train,1204228
train,874467
train,1067287
train,1180779
train,785821
train,783606
train,819298
train,1172148
train,138902
train,728895
train,1362982
train,1005931
train,132257
train,48270
train,1198980
train,1318659
train,1192564
train,1226041
train,1228027
train,791190
train,986454
test,1066634
test,1144205
train,700787
train,940145
train,1177517
train,421307
train,1378968
train,1122577
train,1204349
train,605725
train,756895
train,916467
train,355750
train,517308
train,393428
train,630800
train,664277
train,710586
test,836846
train,954145
train,1182886
train,1298364
train,1306766
train,420260
train,1346659
train,1323210
train,646786
train,642585
train,1115114
train,600477
train,1228148
train,1263840
train,1225933
train,1387720
train,62391
train,1286471
train,1324149
train,666384
train,59129
train,411979
train,605028
train,1039650
train,1123637
train,711875
test,1352543
train,436596
train,1146268
train,665337
train,29035
train,24834
train,1337102
train,700800
train,1332901
train,100190
train,614598
train,603981
train,1317854
train,322515
train,1269330
train,1305022
train,859554
train,1214390
train,695552
train,1014696
train,932695
train,208205
test,370157
train,205990
train,409656
train,394838
train,909246
train,1146389
train,988803
train,1341653
train,1137758
train,734627
train,1173450
train,1288928
train,1295115
train,610518
train,522101
train,1263035
train,1340606
train,1258605
train,1338391
train,380730
train,1371868
train,926629
train,1046308
train,1287652
train,407791
train,489563
train,1159342
train,363468
train,1075355
train,1270619
train,1108832
train,1263974
train,507993
train,663364
train,1102187
train,1089355
train,1045261
train,490731
train,604223
train,763566
train,956615
train,158526
train,349589
train,1101369
train,502745
train,941568
train,899460
train,933166
train,338743
train,534007
test,1053010
train,1088308
train,1166108
train,1210202
train,1279371
train,1199356
train,642840
train,479067
train,397066
train,665700
train,144876
train,1131584
train,453174
train,1045382
train,602129
train,1160631
train,799379
train,1034536
train,1355895
train,507296
train,383187
train,1061368
train,691714
train,693700
train,1048536
test,1084164
test,1079963
train,915796
train,157600
train,1066737
train,1301894
train,1217907
train,621498
train,940642
train,1060321
train,493188
train,916964
train,1227706
train,782238
train,1376432
train,1206243
train,1208229
train,1126228
train,842776
train,1281599
train,368032
train,1310875
train,1228874
train,355200
train,430785
train,1264337
train,1058227
train,1211612
train,1213598
train,493309
train,692774
train,610773
train,961408
train,883608
train,1269935
train,710975
train,626988
train,503108
train,941931
train,939716
train,339106
train,536356
train,324059
train,1035946
train,1075839
test,1155790
train,789943
train,1148980
train,1064764
test,1344409
train,424261
train,1293505
train,338059
train,692895
train,734774
train,810359
train,325227
train,1041086
train,1080979
train,1395922
train,1274028
train,662801
train,1055315
train,1374459
train,341213
test,1299039
train,1124255
train,324180
test,246774
train,918374
train,1197625
train,1107222
train,36069
train,703862
train,745741
train,508369
train,783648
train,978912
train,1146886
train,1386244
train,932374
train,1163330
train,1243116
train,467658
train,939958
train,383442
train,1177101
train,1212793
train,656277
train,654062
train,1160068
train,683338
train,867756
train,508490
train,1062791
train,821218
train,19157
train,493672
train,695123
train,1331425
train,1320579
train,917448
train,711567
train,35372
train,711338
train,820400
train,1055557
train,1378902
train,774091
train,614290
train,1279868
train,803138
train,1111665
train,1182820
train,1304485
train,747969
train,424624
train,663982
train,775259
train,1367238
train,810722
train,766628
train,848400
train,1085772
train,919784
train,1199035
train,1285237
train,1272405
train,476531
train,1312298
train,1181773
train,425792
train,1341345
train,339590
train,1013570
train,971462
train,885260
train,1317667
train,1275559
train,435591
train,34217
test,1239883
train,1167665
train,1159034
train,711580
train,394422
train,1053584
train,931690
test,1295093
train,891568
train,683472
train,517484
train,861
train,674841
train,1180847
train,424866
train,1380312
train,1060939
train,145386
train,1247801
train,1123692
train,1392326
train,518652
train,1385681
train,1102229
train,705285
train,1221908
train,1377050
train,940213
train,845609
train,324556
train,1355587
train,1313479
train,1149706
train,754748
train,353603
train,786239
train,1103168
test,624617
train,893086
train,489726
train,247924
train,1155075
train,634251
train,476665
train,869408
train,1110752
train,1295170
train,534988
train,1253062
train,450772
train,885394
train,960979
train,5533
train,839085
train,601713
train,1164645
train,1284324
train,1302983
train,792547
train,1222968
train,1374138
train,1376124
train,380785
train,536156
train,655835
train,695728
train,899394
train,1008456
train,1174444
train,1081826
train,521109
train,1312553
train,1106443
train,619096
train,1326782
train,927623
train,530679
train,765836
train,1324338
train,326784
train,1267412
train,908146
train,704480
train,782051
train,425000
train,13238
train,1276982
train,840145
test,1079897
test,437179
train,1068886
train,1339735
train,1257734
train,382074
train,978254
train,971838
train,883421
train,1353735
train,1355721
train,1068068
train,1193934
train,673110
train,748695
train,941744
train,1300781
train,1050806
train,1327842
train,1367735
train,408088
train,613740
train,882603
train,1075652
train,479243
train,1121732
train,323643
train,1339856
train,902790
train,1175854
train,493243
test,1333376
train,1271855
train,1351641
train,393980
test,39309
test,591624
train,744615
train,1183438
train,1218901
train,702278
train,821957
train,855663
train,1338580
train,1048483
train,999959
train,915972
train,1314902
train,1266607
train,712077
train,1224499
train,113453
train,422209
